Date,Year,Locality,Estimated Value,Sale Price,Property,Residential,num_rooms,num_bathrooms,carpet_area,property_tax_rate,Face
25-08-2013,2013,,,195000,?,Detached House,3,1,978,1.020333,South
26-08-2013,2013,Stamford,353180,507000,Single Family,Detached House,3,1,990,1.020333,West
26-08-2013,2013,Stamford,407390,480000,Single Family,Detached House,3,2,916,1.020333,West
26-08-2013,2013,Waterbury,97930,58780,Single Family,Detached House,3,3,1046,1.020333,East
29-08-2013,2013,Bridgeport,148400,170000,Single Family,Detached House,3,3,951,1.020333,West
29-08-2013,2013,West Hartford,222000,333000,Single Family,Detached House,3,1,1087,1.020333,East
29-08-2013,2013,,141000,135000,Single Family,Detached House,3,1,920,1.020333,North
30-08-2013,2013,,158450,145000,Single Family,Detached House,3,1,963,1.020333,West
30-08-2013,2013,Stamford,511100,386000,Three Family,Triplex,6,6,2091,1.020333,North
30-08-2013,2013,Norwalk,329140,422500,Single Family,Detached House,3,2,1024,1.020333,North
30-08-2013,2013,Stamford,350110,419000,?,Detached House,3,3,1093,1.020333,East
30-08-2013,2013,West Hartford,180000,330000,Single Family,Detached House,3,3,1089,1.020333,South
30-08-2013,2013,Bridgeport,141290,180000,Single Family,Detached House,3,2,1080,1.020333,South
30-08-2013,2013,Norwalk,,390000,Single Family,Detached House,3,3,,1.020333,South
31-08-2013,2013,West Hartford,156700,250000,Two Family,Duplex,4,2,1209,1.020333,South
01-09-2013,2013,Stamford,473220,480000,Single Family,Detached House,3,1,1096,1.020333,West
01-09-2013,2013,Bridgeport,186730,80000,?,Fourplex,8,8,2548,1.020333,North
01-09-2013,2013,Norwalk,,742500,Single Family,Detached House,3,1,970,1.020333,East
01-09-2013,2013,Waterbury,133830,169900,?,Detached House,3,3,979,1.020333,North
01-09-2013,2013,Stamford,416010,485000,Single Family,Detached House,3,3,1087,1.020333,East
02-09-2013,2013,Stamford,,750000,Single Family,Detached House,3,1,,1.020333,South
02-09-2013,2013,Stamford,606320,755000,Single Family,Detached House,3,2,996,1.020333,South
06-09-2013,2013,Stamford,393850,434500,Single Family,Detached House,3,1,907,1.020333,North
06-09-2013,2013,Bridgeport,171890,136000,?,Duplex,4,2,1432,1.020333,South
06-09-2013,2013,Bridgeport,148150,165000,Single Family,Detached House,3,3,927,1.020333,West
06-09-2013,2013,,,114900,Two Family,Duplex,4,4,1481,1.020333,North
07-09-2013,2013,Bridgeport,136620,88000,?,Duplex,4,3,1257,1.020333,West
07-09-2013,2013,Waterbury,94400,119180,Single Family,Detached House,3,2,952,1.020333,North
08-09-2013,2013,Waterbury,170500,139000,Single Family,Detached House,3,1,1034,1.020333,West
08-09-2013,2013,Waterbury,153910,126500,Single Family,Detached House,3,3,928,1.020333,North
08-09-2013,2013,West Hartford,130200,165000,Single Family,Detached House,3,1,1024,1.020333,North
08-09-2013,2013,,96980,39500,Single Family,Detached House,3,3,958,1.020333,North
09-09-2013,2013,Waterbury,,54000,?,Detached House,3,3,,1.020333,West
09-09-2013,2013,Norwalk,,675000,?,Detached House,3,2,906,1.020333,West
09-09-2013,2013,Waterbury,111050,44000,Single Family,Detached House,3,2,1093,1.020333,East
12-09-2013,2013,Stamford,450930,355000,Two Family,Duplex,4,4,1372,1.020333,West
12-09-2013,2013,Stamford,536030,672500,Single Family,Detached House,3,1,920,1.020333,South
12-09-2013,2013,Stamford,556000,639000,Single Family,Detached House,3,2,991,1.020333,North
13-09-2013,2013,West Hartford,,363000,Single Family,Detached House,3,1,956,1.020333,East
14-09-2013,2013,Norwalk,280210,368000,Single Family,Detached House,3,1,934,1.020333,East
14-09-2013,2013,Waterbury,150020,129000,Two Family,Duplex,4,4,1213,1.020333,East
15-09-2013,2013,Waterbury,88240,166500,Single Family,Detached House,3,2,929,1.020333,East
15-09-2013,2013,Norwalk,269920,327000,Two Family,Duplex,4,3,1409,1.020333,North
16-09-2013,2013,Norwalk,675850,835000,Single Family,Detached House,3,3,1012,1.020333,South
19-09-2013,2013,,148020,180000,Single Family,Detached House,3,3,950,1.020333,West
19-09-2013,2013,West Hartford,197500,334000,Single Family,Detached House,3,1,925,1.020333,East
19-09-2013,2013,West Hartford,1421600,905000,Single Family,Detached House,3,1,,1.020333,South
19-09-2013,2013,,148320,55000,Three Family,Triplex,6,6,1828,1.020333,South
20-09-2013,2013,Waterbury,108290,52000,Single Family,Detached House,3,3,1079,1.020333,North
20-09-2013,2013,Bridgeport,124240,145000,Single Family,Detached House,3,3,998,1.020333,North
21-09-2013,2013,Norwalk,258650,340000,?,Detached House,3,2,1100,1.020333,South
21-09-2013,2013,Norwalk,623630,675000,Single Family,Detached House,3,2,944,1.020333,North
22-09-2013,2013,Waterbury,104750,125000,Single Family,Detached House,3,2,,1.020333,North
22-09-2013,2013,West Hartford,,625000,?,Detached House,3,3,1091,1.020333,West
22-09-2013,2013,,105060,125000,Single Family,Detached House,3,3,900,1.020333,North
22-09-2013,2013,Bridgeport,128760,30000,Single Family,Detached House,3,2,1057,1.020333,West
23-09-2013,2013,Waterbury,127390,162000,Two Family,Duplex,4,3,1439,1.020333,East
26-09-2013,2013,Bridgeport,124940,165000,Single Family,Detached House,3,2,1038,1.020333,North
26-09-2013,2013,Waterbury,108380,109200,?,Detached House,3,2,968,1.020333,South
26-09-2013,2013,Bridgeport,135630,125000,?,Detached House,3,2,957,1.020333,East
26-09-2013,2013,West Hartford,,62125,?,Detached House,3,1,1074,1.020333,East
26-09-2013,2013,Norwalk,,615000,Single Family,Detached House,3,1,1066,1.020333,South
26-09-2013,2013,Waterbury,124470,160000,Single Family,Detached House,3,1,1085,1.020333,East
26-09-2013,2013,West Hartford,,375000,Single Family,Detached House,3,1,992,1.020333,East
27-09-2013,2013,Bridgeport,,85000,Single Family,Detached House,3,1,1080,1.020333,East
27-09-2013,2013,Waterbury,137560,172457,Three Family,Triplex,6,6,1816,1.020333,East
28-09-2013,2013,Waterbury,137300,75000,Three Family,Triplex,6,6,1949,1.020333,South
28-09-2013,2013,Norwalk,,440000,?,Detached House,3,3,901,1.020333,North
28-09-2013,2013,Waterbury,136870,93555,Three Family,Triplex,6,6,2064,1.020333,West
28-09-2013,2013,Norwalk,259980,225000,Single Family,Detached House,3,2,979,1.020333,North
29-09-2013,2013,Bridgeport,195190,190000,?,Duplex,4,3,,1.020333,East
29-09-2013,2013,Waterbury,108490,95750,Single Family,Detached House,3,2,,1.020333,East
30-09-2013,2013,,,50000,Single Family,Detached House,3,3,964,1.020333,East
03-10-2013,2013,Stamford,,282500,?,Detached House,3,1,1031,1.020333,East
03-10-2013,2013,Waterbury,173420,160000,?,Detached House,3,1,1066,1.020333,West
03-10-2013,2013,Norwalk,251300,397000,?,Detached House,3,1,980,1.020333,West
03-10-2013,2013,Bridgeport,172520,44000,?,Duplex,4,4,1226,1.020333,West
03-10-2013,2013,Fairfield,736960,1125000,Single Family,Detached House,3,2,1057,1.020333,North
03-10-2013,2013,Waterbury,66170,15000,?,Triplex,6,5,1941,1.020333,West
03-10-2013,2013,Greenwich,2346400,4050000,Single Family,Detached House,3,2,990,1.020333,East
04-10-2013,2013,Bridgeport,162060,238000,Single Family,Detached House,3,1,1085,1.020333,East
04-10-2013,2013,Norwalk,227500,160000,Single Family,Detached House,3,1,948,1.020333,West
04-10-2013,2013,Greenwich,388360,180000,?,Duplex,4,3,1325,1.020333,East
04-10-2013,2013,,346010,347500,Single Family,Detached House,3,1,930,1.020333,East
05-10-2013,2013,Bridgeport,151500,130000,Single Family,Detached House,3,2,999,1.020333,East
05-10-2013,2013,Stamford,410600,360000,Single Family,Detached House,3,3,913,1.020333,South
05-10-2013,2013,,2655870,3625000,Single Family,Detached House,3,2,,1.020333,North
06-10-2013,2013,Stamford,403900,400000,Single Family,Detached House,3,2,985,1.020333,West
06-10-2013,2013,,147500,135000,Two Family,Duplex,4,2,1293,1.020333,West
06-10-2013,2013,Waterbury,,140000,Single Family,Detached House,3,1,945,1.020333,West
06-10-2013,2013,Fairfield,399210,528000,?,Detached House,3,2,1070,1.020333,North
06-10-2013,2013,Waterbury,,139900,Single Family,Detached House,3,3,1048,1.020333,East
07-10-2013,2013,,175970,230000,Single Family,Detached House,3,2,924,1.020333,West
07-10-2013,2013,Waterbury,90580,195123,Single Family,Detached House,3,2,1005,1.020333,East
11-10-2013,2013,,332150,442500,Single Family,Detached House,3,3,,1.020333,East
11-10-2013,2013,,183070,90100,Three Family,Triplex,6,6,2181,1.020333,West
12-10-2013,2013,Bridgeport,145540,165000,Single Family,Detached House,3,1,1067,1.020333,East
13-10-2013,2013,Norwalk,231700,111700,Three Family,Triplex,6,6,1978,1.020333,East
13-10-2013,2013,Bridgeport,153150,210000,Two Family,Duplex,4,4,1371,1.020333,West
13-10-2013,2013,Bridgeport,173990,140000,Three Family,Triplex,6,6,2029,1.020333,West
14-10-2013,2013,Waterbury,,67500,Single Family,Detached House,3,3,1024,1.020333,North
14-10-2013,2013,Stamford,359440,350000,Single Family,Detached House,3,1,984,1.020333,South
14-10-2013,2013,Norwalk,391650,380000,Single Family,Detached House,3,3,925,1.020333,West
17-10-2013,2013,Fairfield,467250,668900,Single Family,Detached House,3,2,993,1.020333,West
17-10-2013,2013,,93090,138000,Single Family,Detached House,3,1,1082,1.020333,South
18-10-2013,2013,Fairfield,795830,1100000,Single Family,Detached House,3,1,942,1.020333,North
18-10-2013,2013,Greenwich,817950,937000,Single Family,Detached House,3,3,1090,1.020333,East
19-10-2013,2013,Waterbury,154580,5000,Four Family,Fourplex,8,7,2460,1.020333,North
19-10-2013,2013,Stamford,507650,480000,Two Family,Duplex,4,2,,1.020333,North
19-10-2013,2013,Stamford,529660,647500,Single Family,Detached House,3,3,,1.020333,South
20-10-2013,2013,Bridgeport,116970,42000,Single Family,Detached House,3,3,,1.020333,South
20-10-2013,2013,Stamford,370670,489000,Single Family,Detached House,3,2,1079,1.020333,East
21-10-2013,2013,Fairfield,1827350,1700000,Single Family,Detached House,3,3,1088,1.020333,North
21-10-2013,2013,Bridgeport,189850,267500,Two Family,Duplex,4,3,1250,1.020333,North
21-10-2013,2013,Waterbury,128330,160000,Single Family,Detached House,3,1,966,1.020333,North
21-10-2013,2013,,380800,425000,Single Family,Detached House,3,3,927,1.020333,West
21-10-2013,2013,Fairfield,4623570,2250000,Single Family,Detached House,3,1,,1.020333,West
24-10-2013,2013,Norwalk,422380,480000,?,Detached House,3,3,978,1.020333,East
24-10-2013,2013,Waterbury,98410,19000,Two Family,Duplex,4,4,1308,1.020333,East
24-10-2013,2013,Bridgeport,232560,100000,?,Triplex,6,6,2141,1.020333,West
24-10-2013,2013,Bridgeport,147340,77000,Two Family,Duplex,4,4,1350,1.020333,South
24-10-2013,2013,Norwalk,,430000,Single Family,Detached House,3,1,1092,1.020333,North
25-10-2013,2013,Norwalk,,375000,Single Family,Detached House,3,1,1064,1.020333,West
25-10-2013,2013,,132510,71000,Single Family,Detached House,3,3,964,1.020333,West
25-10-2013,2013,Stamford,443860,300000,Single Family,Detached House,3,1,1061,1.020333,West
25-10-2013,2013,Norwalk,311430,200000,?,Triplex,6,5,1818,1.020333,West
27-10-2013,2013,Bridgeport,136070,103000,Single Family,Detached House,3,3,947,1.020333,West
28-10-2013,2013,Fairfield,322350,555000,Single Family,Detached House,3,2,1015,1.020333,North
28-10-2013,2013,Stamford,495730,345000,?,Detached House,3,1,973,1.020333,North
28-10-2013,2013,Waterbury,135140,45000,?,Triplex,6,4,1948,1.020333,North
28-10-2013,2013,Stamford,498190,630000,Single Family,Detached House,3,1,901,1.020333,North
28-10-2013,2013,Fairfield,953820,1088000,?,Detached House,3,1,1057,1.020333,North
31-10-2013,2013,Norwalk,257180,360000,?,Detached House,3,2,1042,1.020333,West
31-10-2013,2013,Stamford,509050,447250,Single Family,Detached House,3,3,988,1.020333,South
31-10-2013,2013,Bridgeport,139490,145000,Single Family,Detached House,3,2,1067,1.020333,East
31-10-2013,2013,Bridgeport,87920,38300,Single Family,Detached House,3,2,1057,1.020333,South
31-10-2013,2013,,170190,176000,?,Triplex,6,6,2124,1.020333,South
01-11-2013,2013,Norwalk,,700000,?,Detached House,3,3,1087,1.020333,South
01-11-2013,2013,Norwalk,243810,250000,?,Duplex,4,2,1233,1.020333,West
01-11-2013,2013,Bridgeport,114720,78750,Single Family,Detached House,3,1,1023,1.020333,West
02-11-2013,2013,Bridgeport,106960,140000,Single Family,Detached House,3,3,970,1.020333,West
03-11-2013,2013,Bridgeport,,35750,Single Family,Detached House,3,2,1018,1.020333,West
03-11-2013,2013,Norwalk,280910,350000,Single Family,Detached House,3,1,1029,1.020333,North
04-11-2013,2013,Waterbury,111490,25000,Single Family,Detached House,3,1,1027,1.020333,West
07-11-2013,2013,Bridgeport,103280,90000,Single Family,Detached House,3,2,915,1.020333,North
07-11-2013,2013,Waterbury,138560,140500,Single Family,Detached House,3,1,900,1.020333,West
07-11-2013,2013,Fairfield,215110,303000,Single Family,Detached House,3,1,915,1.020333,East
07-11-2013,2013,,128230,136000,Two Family,Duplex,4,2,1484,1.020333,West
08-11-2013,2013,Norwalk,248640,202500,Single Family,Detached House,3,1,918,1.020333,West
08-11-2013,2013,,160990,80000,Single Family,Detached House,3,3,951,1.020333,North
08-11-2013,2013,Waterbury,122200,138750,?,Detached House,3,2,920,1.020333,East
09-11-2013,2013,Norwalk,342720,167000,Single Family,Detached House,3,1,911,1.020333,North
10-11-2013,2013,Waterbury,82760,36837,Single Family,Detached House,3,2,963,1.020333,South
14-11-2013,2013,Stamford,948600,1165000,Single Family,Detached House,3,3,1043,1.020333,West
14-11-2013,2013,Norwalk,364560,445900,Single Family,Detached House,3,3,1080,1.020333,South
14-11-2013,2013,Fairfield,,219000,Single Family,Detached House,3,1,1041,1.020333,West
14-11-2013,2013,,,569000,Single Family,Detached House,3,2,948,1.020333,West
15-11-2013,2013,Norwalk,378980,500000,Single Family,Detached House,3,1,980,1.020333,East
15-11-2013,2013,Greenwich,1844710,2662000,Single Family,Detached House,3,1,982,1.020333,North
15-11-2013,2013,Greenwich,668220,800000,?,Detached House,3,2,1047,1.020333,West
15-11-2013,2013,,336980,250000,Two Family,Duplex,4,4,1455,1.020333,North
16-11-2013,2013,Waterbury,,24500,?,Triplex,6,4,1874,1.020333,West
16-11-2013,2013,Fairfield,225540,255000,?,Detached House,3,2,1070,1.020333,West
16-11-2013,2013,,643720,945000,?,Detached House,3,2,1074,1.020333,North
16-11-2013,2013,,283610,40100,Two Family,Duplex,4,4,1374,1.020333,West
17-11-2013,2013,Bridgeport,150810,80199,?,Duplex,4,4,1252,1.020333,South
17-11-2013,2013,Stamford,243140,125000,Single Family,Detached House,3,1,974,1.020333,South
17-11-2013,2013,Greenwich,910000,1300000,Single Family,Detached House,3,2,1068,1.020333,West
18-11-2013,2013,Fairfield,425530,675000,Single Family,Detached House,3,3,1063,1.020333,North
18-11-2013,2013,Waterbury,125920,105000,Single Family,Detached House,3,2,956,1.020333,East
18-11-2013,2013,Waterbury,107240,115000,Single Family,Detached House,3,3,914,1.020333,North
18-11-2013,2013,Waterbury,150670,750001,Two Family,Duplex,4,3,1494,1.020333,North
21-11-2013,2013,Stamford,,400000,?,Detached House,3,2,,1.020333,North
23-11-2013,2013,Bridgeport,124370,100000,Three Family,Triplex,6,6,1957,1.020333,North
28-11-2013,2013,Stamford,264630,330000,Single Family,Detached House,3,1,,1.020333,East
29-11-2013,2013,Stamford,546380,515000,?,Detached House,3,3,1000,1.020333,South
29-11-2013,2013,Waterbury,98060,24900,Two Family,Duplex,4,3,1448,1.020333,East
30-11-2013,2013,,140190,35000,?,Fourplex,8,6,2791,1.020333,East
30-11-2013,2013,Waterbury,,150000,Single Family,Detached House,3,3,907,1.020333,South
01-12-2013,2013,Bridgeport,207860,131000,Four Family,Fourplex,8,8,2676,1.020333,West
01-12-2013,2013,Bridgeport,170360,120000,?,Duplex,4,3,1424,1.020333,West
01-12-2013,2013,Waterbury,113440,127500,Two Family,Duplex,4,2,1438,1.020333,West
02-12-2013,2013,Norwalk,304920,290000,Two Family,Duplex,4,4,,1.020333,East
02-12-2013,2013,Stamford,,480000,?,Detached House,3,2,960,1.020333,North
02-12-2013,2013,Stamford,666040,810000,Single Family,Detached House,3,1,,1.020333,East
02-12-2013,2013,,111140,15500,Two Family,Duplex,4,2,1442,1.020333,West
07-12-2013,2013,Bridgeport,151750,132500,Two Family,Duplex,4,4,1268,1.020333,West
07-12-2013,2013,Stamford,603450,855000,Single Family,Detached House,3,3,987,1.020333,North
08-12-2013,2013,,297780,333000,Two Family,Duplex,4,2,1298,1.020333,North
08-12-2013,2013,Greenwich,611520,985000,Single Family,Detached House,3,2,909,1.020333,East
08-12-2013,2013,Waterbury,,78000,Single Family,Detached House,3,1,1018,1.020333,North
13-12-2013,2013,,210670,180000,Single Family,Detached House,3,2,993,1.020333,North
14-12-2013,2013,Waterbury,,39000,Three Family,Triplex,6,4,2042,1.020333,North
14-12-2013,2013,Waterbury,,30150,Three Family,Triplex,6,5,2080,1.020333,North
14-12-2013,2013,Norwalk,269570,370000,Single Family,Detached House,3,2,995,1.020333,South
15-12-2013,2013,Bridgeport,144810,160000,Single Family,Detached House,3,3,948,1.020333,West
15-12-2013,2013,Norwalk,,500000,Single Family,Detached House,3,1,1081,1.020333,South
15-12-2013,2013,Greenwich,2956100,2550000,Single Family,Detached House,3,2,987,1.020333,East
16-12-2013,2013,Fairfield,488110,529000,?,Detached House,3,2,1059,1.020333,North
16-12-2013,2013,Fairfield,372190,425000,Single Family,Detached House,3,1,,1.020333,North
16-12-2013,2013,Waterbury,66480,22000,Single Family,Detached House,3,1,912,1.020333,South
16-12-2013,2013,,,155000,Single Family,Detached House,3,2,954,1.020333,South
19-12-2013,2013,Stamford,884550,940000,Single Family,Detached House,3,1,990,1.020333,South
19-12-2013,2013,Bridgeport,,126000,Single Family,Detached House,3,3,967,1.020333,North
19-12-2013,2013,Waterbury,156690,164050,Single Family,Detached House,3,3,944,1.020333,East
19-12-2013,2013,Waterbury,120100,120000,Single Family,Detached House,3,2,,1.020333,East
19-12-2013,2013,,2676170,3350000,Single Family,Detached House,3,1,997,1.020333,North
20-12-2013,2013,Stamford,872120,1080000,Single Family,Detached House,3,1,1054,1.020333,North
21-12-2013,2013,Greenwich,301070,553000,Two Family,Duplex,4,4,1409,1.020333,East
21-12-2013,2013,Stamford,393100,330000,Two Family,Duplex,4,4,1410,1.020333,West
21-12-2013,2013,Norwalk,636640,808000,Single Family,Detached House,3,3,1078,1.020333,West
22-12-2013,2013,Bridgeport,191640,110000,?,Duplex,4,3,1288,1.020333,West
23-12-2013,2013,Norwalk,299810,275000,?,Detached House,3,1,1077,1.020333,South
23-12-2013,2013,Waterbury,122340,50000,Four Family,Fourplex,8,6,2806,1.020333,South
23-12-2013,2013,Fairfield,358050,222900,?,Detached House,3,1,1067,1.020333,West
