CRIM,ZN,INDUS,POLINDEX,RM,AGE,DIS,HIGHWAYCOUNT,TAX,PTRATIO,IMM,BPL,PRICE,RIVERSIDE
6.656232285,0.564965131,18.54412503,1.387895645,8,96,2.128797471,25,666.2316086,21.45428404,398.0332489,20.77271572,13.30777311,NO
0.596869415,0.646499122,9.994550203,1.947580413,7,43,2.435894993,7,391.4101807,19.73104563,396.9304949,14.4419046,25.1725481,NO
0.574771792,1.240628512,11.05152176,0.567361579,6,101,4.557705545,4,280.1057058,19.8475704,397.5978452,23.25783315,20.46369992,YES
1.276065033,1.475333606,23.10885113,0.74902396,7,94,3.388638012,4,437.3695969,21.95877192,378.8482795,17.06229115,18.01322974,NO
1.741307691,1.265777339,7.438020844,0.833335012,7,31,4.574270617,6,280.004751,20.9439847,395.7036956,10.41461771,26.18785446,NO
9.044087036,0.61520807,19.15745428,0.898834003,8,80,2.504999828,25,666.277265,22.24574944,97.1918329,21.69093108,11.82652183,NO
0.719697864,0.945062313,9.076654933,1.69474243,8,32,5.785581003,6,287.0682398,20.29644406,397.830075,7.230491873,23.84602261,NO
0.458794368,35.52588957,7.705106639,0.520110469,6,24,7.509727494,2,305.3175741,19.31776181,363.2801718,8.042548389,21.78527604,NO
1.134189237,0.712687494,3.420407078,2.4066696,7,18,5.774702111,4,431.5890001,17.26639026,375.9505828,7.757924038,24.65519502,NO
0.595200114,1.238960546,2.469159947,0.497178927,7,59,6.931279649,4,223.4971313,19.06084498,396.063675,6.858894671,28.73099962,NO
0.226498729,0.059170936,5.367289227,1.04163141,7,48,5.398885912,3,247.0740846,18.74625158,397.8723192,9.894819856,24.4218542,NO
1.893567017,45.81443068,3.617771077,0.946073148,7,41,4.284470061,6,398.2711763,15.67594324,394.2578222,7.558295668,32.76075311,NO
3.242157369,1.38275517,8.165100488,0.684424422,7,101,6.728764154,5,307.3693958,21.31619378,377.0092196,13.631796,15.09960999,NO
1.868078726,14.3285127,9.305823222,0.555543316,7,97,6.102300442,6,311.6764177,16.21787958,397.9024105,20.64529849,28.7160884,NO
0.935014631,0.371804148,6.231234993,1.097034137,6,63,4.351408954,9,307.9767271,18.91986102,377.1232614,11.12789453,24.48637905,NO
0.519263643,0.569727625,7.592596419,0.512936534,7,50,4.749625027,7,288.7006048,21.0338943,397.8346114,9.311436979,21.24262777,NO
1.694018022,1.350146978,20.48225628,0.762496143,7,93,3.255613828,6,404.7848626,15.45277811,339.0681273,6.353108609,27.49866872,YES
2.502648449,0.099317991,18.19750213,1.640015045,7,42,4.636377812,25,668.3121796,22.27915652,370.9395887,14.43928374,20.74603365,NO
0.292317034,0.55262036,5.278604096,1.117911639,7,38,5.010671938,5,225.4177269,21.07213023,397.7780132,10.1629921,22.12056532,NO
1.793212345,70.85415234,2.263090836,1.435638368,8,49,8.375823301,5,358.8408762,17.09069313,391.4228568,8.176683347,25.73778978,NO
0.372614951,0.317447448,7.967484959,0.974585959,8,53,5.616622721,6,288.4106647,21.34494939,397.0232186,9.150254293,24.2192927,NO
0.695205679,0.253371643,6.163592015,1.085317212,6,42,4.003082617,5,280.1502824,19.4720623,398.3602623,10.19190409,21.09288078,NO
0.693551128,0.343761744,5.332354515,1.12878831,7,33,3.565579121,6,296.8146357,17.60065788,391.1411499,5.559340827,29.62752274,NO
0.75092158,0.382070271,5.851179407,1.122579793,7,59,5.5484664,7,224.3212169,20.79950652,397.4107317,9.780892799,19.29901745,NO
0.567292908,20.21523941,6.98706186,1.285282434,7,17,4.466073359,3,224.8277306,19.28156334,398.0008151,9.126389207,25.40106497,NO
1.640531238,0.729636908,13.00944756,1.423554569,7,92,3.672088435,1,274.121134,22.33012633,397.0281657,7.033906074,24.12749931,NO
0.125183131,21.92392173,7.030602024,1.583434588,7,23,7.094262365,6,243.1092316,17.05718058,398.973935,5.642793315,25.0927282,NO
0.596583839,80.76467092,3.186176164,1.259385758,8,37,8.114958709,3,329.1889563,13.85563079,354.3541496,8.855361937,30.46172008,NO
1.635495279,0.151410058,12.39525233,1.50611242,8,90,3.283111032,3,274.1633994,21.18585224,394.7216938,7.729305359,22.32732541,NO
0.65986833,1.423868833,5.009590113,0.828414255,7,50,8.698486416,4,352.7276095,19.44858391,386.7475678,12.02035435,18.30561217,NO
2.552167522,0.458058835,9.081057723,0.858382818,6,95,4.908605695,4,307.6034206,21.65744787,389.9658768,13.95407784,18.91238382,NO
1.10225111,40.70145644,7.277467532,1.234465867,8,43,5.119987616,4,254.8190911,17.80921048,397.3223944,4.303300751,34.1206105,NO
1.05554739,20.92956421,10.09622559,2.312930973,8,-2,4.673451613,4,223.9486396,19.20783767,392.4810108,7.44668739,36.94142941,YES
0.754911425,20.34597407,4.334423807,1.114518831,8,90,3.040618461,6,264.4924402,14.25338389,388.4672223,7.886170522,43.26366698,NO
0.698578295,0.8425,7.078704372,0.837050997,9,72,4.361204968,8,307.9177416,17.67492011,390.7210936,6.037821247,32.96136298,NO
2.076335357,0.40969582,10.80322164,1.555285548,7,74,4.57078022,4,277.2773229,18.95024176,390.0830561,18.62605455,23.00582802,NO
10.46527583,0.311865405,19.22387649,1.003560603,9,98,2.254228635,25,668.6124043,20.58264602,386.4339076,20.05760065,17.17322093,NO
0.506859532,82.63615362,4.560508923,0.442343719,6,33,9.289231995,1,315.0894115,16.53473712,393.9546873,6.980358682,23.34346191,NO
7.212800093,1.368062488,18.78155872,0.962281795,8,84,2.769572619,24,667.3568702,20.79520023,397.2046768,15.96070134,22.00438291,NO
4.316945334,0.170425998,20.4180746,1.005007885,7,101,1.7894905,5,403.0915858,15.9119138,174.8112818,28.46360267,14.54725575,NO
2.410712412,0.397796462,11.65012489,0.938572835,6,101,4.545626604,5,278.4365925,19.48463272,397.6351339,24.11675858,21.57208101,YES
2.430256222,0.247627341,18.16826526,2.048087697,7,43,4.219611746,25,666.0712692,21.73665756,370.9793986,14.69523944,21.37772058,NO
1.035479211,13.37626632,8.352524203,1.418624126,8,96,7.037335925,5,311.8547908,17.28124091,397.7228114,19.81284946,27.78803222,NO
1.364161404,1.463763388,9.253903452,1.66140475,6,82,5.708362326,5,307.6875609,21.12535581,387.6562297,14.75304621,18.96910894,NO
1.433255317,31.52022792,6.945120345,0.979147743,8,55,8.188059367,7,300.2121603,18.01913444,373.1221087,11.80894753,22.35668588,NO
1.416811957,0.546529859,5.06587938,2.353591617,8,45,5.067695321,3,248.0031652,19.21657002,397.3884524,13.87858402,24.53336487,NO
0.369302722,1.996887632,10.79489917,1.523528334,8,72,4.833020934,5,304.7653795,18.42878719,398.3973959,16.37028574,20.55630387,NO
0.250401011,0.755724278,7.838098712,2.170639943,6,52,4.703779175,5,288.7038996,20.49920421,396.9770635,7.643171716,24.22570664,NO
1.089760967,12.94596188,9.33994011,0.704305198,7,97,6.032194827,6,312.0449383,17.90838509,397.2018924,19.36931551,27.63194056,NO
0.162177724,55.46512899,3.641822171,0.777164665,8,32,9.82854751,2,300.5554118,15.54483945,394.983817,8.527259112,22.58722401,NO
0.718604748,0.363994497,4.28599978,0.892182814,7,97,3.215549497,3,195.5998687,18.20263288,397.0346571,6.184027518,32.57848296,NO
0.332554459,90.50325074,4.387181598,0.620019815,8,21,9.095385758,2,285.2687363,15.86728995,395.50299,8.600276677,32.60343636,NO
11.35286635,1.064442147,18.7953517,1.59023095,8,101,1.783064625,25,666.3019683,20.41001305,397.6239961,21.56044721,13.46206645,NO
0.955575663,0.254149933,8.472528221,0.612770419,7,7,8.286031138,4,233.1488502,18.29000669,395.1765483,8.12472791,25.31064229,NO
2.626217033,91.04433129,1.855004315,1.037567068,8,22,9.318199391,5,228.1170264,18.77433266,397.3304918,6.038620793,35.67083486,NO
1.250134397,0.076726867,6.272712902,1.724483732,9,74,4.056526714,9,307.8976324,17.54233589,386.2821142,2.656171773,42.35683195,NO
1.124796318,22.50259795,4.416848283,1.757785706,9,90,2.586417797,6,265.3845784,13.12101495,388.8732936,7.977199296,44.00880122,NO
1.719776636,33.00014043,3.046267404,0.820798189,9,73,3.638608047,8,222.2537394,18.4402767,396.9879164,7.006435165,34.6759334,NO
0.991657561,80.6865573,2.337135881,2.591162662,7,31,8.785760921,5,280.478971,18.83315295,392.9503537,6.708414399,24.54413386,NO
0.41191553,46.01674119,4.112159852,0.695545803,8,31,7.683671637,6,399.8421762,15.84640014,389.9078983,4.827424711,31.44938259,NO
0.729319354,1.667536548,3.868951674,0.63314126,9,84,4.101647131,5,193.0199577,19.57649908,395.9024936,9.03286872,39.80642089,NO
1.061597462,0.646448264,8.968751174,1.433838114,6,98,2.269629295,5,384.853042,21.82286991,395.2723226,16.67890802,19.90848896,NO
7.146709176,0.756936003,19.78646112,0.669802102,6,96,2.710339106,24,666.6426627,21.00898675,331.612448,21.79901314,20.95429057,NO
0.817768566,0.307652313,6.769853422,0.614763678,8,87,3.282784799,9,307.4433653,19.81653496,389.1032519,4.560782258,38.44466159,NO
1.120900631,1.232886948,6.943108277,1.827750655,7,39,7.396517369,5,224.0936498,21.48044416,389.8703266,6.102049093,22.46012178,NO
4.424240621,2.186755323,20.38606132,1.488561535,7,94,2.826469489,5,404.6497344,15.08120113,242.6640279,9.905947127,26.29410758,NO
0.44722284,2.79357168,28.94508919,1.601274341,7,85,2.685368029,4,711.6389408,21.01175167,397.5178326,14.3577865,20.38485631,NO
2.419612042,20.77600847,4.3316446,2.168453593,8,83,2.209521117,5,265.9372162,13.05688526,392.8827546,10.06312914,34.05656056,NO
0.203810715,71.0703926,2.258331644,0.709718098,7,11,7.87913502,6,359.2936794,17.47557142,371.8576871,5.203520935,30.6674867,NO
0.666443408,0.221471894,23.24213498,1.010830962,7,98,2.188185107,6,437.0160755,22.54746529,398.0225492,18.87145887,17.87269828,NO
1.475788631,0.613135839,8.768675836,2.110539396,7,89,4.734430258,4,308.9519341,21.473733,380.6722375,12.16974052,21.98996573,NO
0.983418515,35.58450986,6.146674661,1.412812192,6,25,7.013360668,2,304.4017028,17.7454554,362.6850158,8.345967979,20.27786789,NO
3.345900837,0.446945663,18.86131685,1.871317299,6,49,3.247246164,27,666.0135961,20.31901837,334.9514113,15.06140953,22.81637718,NO
1.514423547,1.040067363,4.101985158,0.855302665,7,75,4.968354919,5,297.589178,17.62085674,392.2394394,7.755977605,31.49407451,NO
1.071784512,0.955848406,6.534084413,0.771342667,9,74,4.808328308,8,307.0490296,18.56685863,386.6918034,2.998680594,43.89021618,NO
0.374143755,1.270892703,2.949602531,0.926842997,8,60,4.517521893,4,194.1014157,18.55921221,398.2671836,5.359625011,38.02139384,NO
1.996871324,0.074325372,20.79009153,1.241546784,6,95,2.568269615,5,404.2694806,16.2174822,292.5111977,15.14474294,18.88526139,NO
5.935141795,0.481497869,18.76308734,1.582863068,7,89,2.998593138,26,667.0474311,21.31158022,11.63096668,20.10118225,12.70012547,NO
8.363801476,0.178810537,18.27528061,1.436827866,6,90,1.242908133,26,666.0121564,21.00474965,349.0519257,10.49562388,50.45762011,YES
2.24221333,2.04812157,26.53415482,0.755380458,-1,89,2.352088232,3,188.3932149,19.59201731,385.7599665,15.45383632,22.05038994,NO
0.609231477,0.849927089,5.666875264,0.853840976,8,63,4.899178392,4,270.6160402,18.18526607,398.4785537,6.181564177,31.22130911,NO
1.911280835,0.17207456,7.65635153,2.562237877,7,7,7.570220919,3,233.8352072,18.17908374,395.249823,9.266465792,26.85555204,NO
1.248955109,81.37068481,3.80285777,0.469857965,7,33,9.365753888,2,315.8804122,16.94715599,395.0724538,7.314097073,22.34366055,NO
10.12441649,0.864969892,19.3833077,1.380588431,6,101,2.00028214,24,667.5204744,21.28365367,366.872295,11.8645642,50.31194769,NO
8.670738481,1.048334328,18.89686013,0.855754399,7,90,2.308348897,25,666.3892114,22.33985299,348.3941469,9.20821011,52.44479129,YES
0.388319314,0.169809181,8.928486252,1.014117238,9,90,3.598565498,6,384.8804537,21.14950603,393.0768229,13.50762748,20.25994135,NO
0.337862142,55.8349777,3.917472656,0.707637378,7,30,7.195224818,5,370.4571047,18.10052028,388.3413791,4.932830028,32.48422934,NO
0.685888626,0.7582171,3.912758671,1.422741701,7,59,4.484517455,3,276.5205208,18.95793208,358.6390349,7.505395913,29.06742622,NO
0.818492208,91.14386737,3.378651664,2.630184302,8,21,7.604290629,2,285.591741,16.16922061,396.2288262,8.72309802,33.04966093,NO
1.20562191,18.4339571,1.541724445,0.978465133,8,60,9.931582567,4,216.5650637,18.69315674,393.3047466,8.078077446,34.30422742,UNKNOWN
1.685439116,0.843968199,11.17093964,0.670566772,9,85,4.922940192,6,432.3064798,18.70777276,388.7924004,11.46950207,19.09862652,NO
0.455570484,0.043613318,11.91490372,1.005374937,6,11,4.559223532,6,277.4998281,19.85842877,350.2538939,30.21324471,26.61744906,NO
0.104145522,80.82064367,3.967457451,0.865793416,8,33,9.237519195,1,316.6697624,16.89409096,393.0959654,7.034774181,22.58048012,NO
0.592300856,2.1086183,11.18174082,1.009810088,7,88,4.487829524,5,304.1146123,19.12717357,396.0694385,10.24612366,24.0117133,NO
0.327041479,55.51453187,3.976303411,0.77679964,9,29,8.098930658,6,370.2260693,17.85105391,388.2494217,4.783452055,32.57915828,NO
1.512160288,0.230663707,23.22995597,2.238641422,6,96,2.701368983,4,437.3572416,21.99236748,392.4745509,17.78285617,16.86708271,NO
0.739452207,34.88494332,2.763809588,1.100318367,7,71,4.473666943,7,222.9300402,18.57551652,397.1568839,8.067682972,28.52174405,NO
5.221565871,0.489882842,18.35042614,1.995990461,7,88,2.899986503,24,667.424727,20.48038566,52.90888907,18.85271001,14.61233225,NO
0.69353097,12.79916257,9.57224781,1.032239976,6,95,7.576725424,6,311.7620648,15.28094618,393.2372362,21.96731194,15.01416989,NO
5.051748946,0.732065123,20.44282768,1.867034849,6,91,2.046687451,26,667.350887,21.91823031,353.7899226,15.11957572,17.01376446,YES
1.640357292,2.22022915,9.108690236,1.759399897,6,101,4.531563484,4,307.7539573,21.01570146,378.3097557,13.49128595,15.36742648,NO
0.874971937,12.58004268,8.581674415,1.430041672,7,87,7.313803021,7,312.3365704,16.46871979,388.5543538,17.84996147,18.96169152,NO
0.349903392,1.002214155,8.720322856,2.484940101,7,87,2.976960609,6,385.0839663,22.01770544,395.4691293,13.57026451,22.6542049,NO
1.759008544,2.058476998,22.13882821,2.071595151,-1,99,3.917801659,4,437.8669422,22.83643946,262.7732218,18.32154952,18.39221341,NO
1.682887838,2.257558125,19.73564812,1.662850979,7,101,2.324559451,5,403.5268759,15.15920554,353.9006608,7.05502326,24.51392272,NO
1.139737076,0.795887866,8.359643414,0.834825738,6,76,5.735509486,6,289.1337983,21.21340589,391.4431692,12.14202409,20.53668067,NO
3.012968958,0.696486627,19.93304914,1.411618078,7,101,2.68184291,6,403.5614068,16.62641709,170.0067223,17.74354705,16.0535089,NO
1.331107852,1.789980386,21.89976304,1.214047822,6,95,2.789486561,4,437.6256323,22.66118799,388.4075622,25.51739393,16.16947141,NO
0.532860673,0.293625351,3.409025471,2.620992809,8,19,6.984351426,5,430.0872779,17.71811067,376.9275419,8.680793388,23.00143852,NO
0.522695088,0.147312874,13.323917,2.536181801,7,6,4.349172036,6,399.8877406,19.48414064,396.9704782,8.341972702,26.23834597,NO
0.689742356,85.31353903,4.804617111,2.078585361,8,29,9.319567511,5,351.3517207,18.9012194,392.5086296,6.760534911,23.25014303,NO
0.711426105,0.601953483,12.03354693,0.885085496,8,91,3.202652957,2,273.8530619,22.20141122,397.073001,5.688030611,24.2744647,NO
0.590127272,0.075878143,11.77202549,0.78056439,6,32,4.216648095,5,278.2708895,19.31981313,386.6063686,9.723970729,28.64114487,NO
1.593975555,21.8932121,7.351620647,0.474646825,9,22,7.88788613,6,243.8104745,16.84133542,397.1591274,9.176009239,23.95828382,NO
1.223576735,1.645766569,21.3516878,1.098919019,8,95,2.485543344,5,403.2632102,15.37698516,292.480863,14.70555985,18.6662081,NO
1.215165302,1.957216186,22.34917269,1.251645142,-1,99,2.644663675,5,438.8606776,21.32193241,264.3530103,17.34218144,15.82303772,NO
11.05859286,0.621552791,19.40322431,1.176561883,6,95,3.464621243,24,666.9355783,20.3591106,396.9990558,23.37707821,12.80260436,NO
3.4152474,0.470442453,20.14623155,2.189171175,7,92,2.426761183,6,403.616671,15.53488815,395.4166819,12.79365439,22.81738501,NO
0.316571079,45.17116475,3.462700924,2.544792337,8,41,4.292070228,6,398.3903965,15.98439242,394.8457774,7.267416173,32.10126436,NO
0.592508371,22.62315035,5.148416456,1.421981846,8,92,1.994630887,6,264.4357465,13.91251857,388.1250265,9.055436436,36.69273847,NO
1.819086041,0.46484999,28.86985663,1.570175516,6,99,1.99458902,5,712.6868254,20.70780727,390.2636901,18.98629695,14.07275717,NO
2.54171458,0.383848605,8.651806806,1.718777362,6,38,5.000962064,5,307.573322,21.32008486,289.1519027,13.27963661,21.44995713,NO
1.663410283,1.428756235,9.343411881,1.432490914,7,92,2.388691817,6,387.5640835,21.02334147,396.6668208,18.95197588,20.0569973,NO
1.676192187,0.594222184,8.937822642,0.89727597,7,90,4.264837331,5,308.6976924,21.36651761,392.876992,15.31010083,20.41560971,NO
1.132941235,13.36600748,6.86429967,1.507924822,7,21,7.387794095,5,345.3890461,18.91915527,397.0663839,8.546050922,22.4480571,NO
2.984402728,0.363763304,8.458093707,1.35267884,7,85,4.462309138,5,307.8770122,22.21922664,381.6591683,10.70464288,18.89299381,NO
1.57954088,0.971970946,8.822293663,1.235337582,8,99,4.815061328,4,308.4451216,22.86825594,377.0653931,22.14045869,13.89079992,NO
6.361156486,2.025873791,19.8853408,0.910517088,7,96,2.519801603,26,666.9019501,20.64010281,398.510065,22.02605824,14.35683926,NO
2.199524104,21.71240108,5.895817188,2.48635718,6,63,3.084020401,6,264.1761532,13.48624756,393.1490683,10.63159435,23.34574302,NO
0.362967435,3.406092857,8.391205595,1.59384,8,7,6.711071088,3,235.5956154,19.44267979,384.2372619,6.095399723,25.30136815,NO
0.687803346,0.623698084,12.2577754,0.628864439,7,90,3.111061627,2,274.8336601,21.52299772,394.0365006,8.499098473,22.05433499,NO
1.408495739,40.85940515,7.460948117,0.885156754,8,50,7.421082118,6,254.4674641,17.68487567,390.5952845,8.564892167,33.20514692,YES
5.250366968,0.64648818,19.02088144,1.114532811,7,91,2.855157625,24,666.4798595,20.76379404,353.834666,15.6938701,16.9478092,YES
8.343724193,1.841643575,18.4950002,0.718989362,8,99,3.719760156,26,666.5324306,21.7127592,304.3706911,21.49766574,13.89545346,NO
0.392993829,0.837886919,9.966570929,1.064933255,7,88,3.682782246,5,304.1545614,18.41363625,395.9904584,10.04528238,24.94430558,NO
0.628921388,0.143631956,12.98001359,1.243525489,7,46,4.579684159,6,398.8689254,21.09777825,388.4392453,11.02932786,21.33898561,NO
1.03156095,1.041990779,8.040542048,1.711573856,6,7,5.935970975,3,233.7704447,18.18991749,383.454057,6.057391013,26.24474336,NO
0.398542209,80.16160375,5.598196308,1.157073314,8,28,6.196826287,4,247.6944523,19.95000243,398.0657839,4.370597383,37.54859192,NO
1.098051548,35.48092458,7.093692277,1.001872867,6,29,6.761970111,2,304.7710583,18.18042151,395.7747024,12.56734968,17.31531521,NO
2.927335387,0.353786383,20.43333713,1.869294159,7,95,2.964244192,6,403.7825817,16.79070872,89.1813569,17.72636969,15.64160913,NO
0.857892238,1.137095832,6.909145584,1.675133843,7,67,3.893781839,9,307.4486065,17.66227839,360.9192223,8.332588822,29.20904045,YES
2.10768966,1.101531081,6.036841414,0.566132395,7,57,5.243006755,3,248.2583708,20.49693264,393.013425,7.66795051,27.56951142,NO
1.674678472,0.182027064,8.256081938,2.066120351,6,98,4.012956299,4,308.1664216,22.72251929,249.301066,20.53308431,13.96396814,NO
6.269043867,0.158650063,18.58681237,2.242779642,8,77,3.639595552,25,666.9203454,20.91353889,395.3077878,8.629418255,26.22685292,NO
1.675456231,0.200479375,6.693463675,0.760415797,7,68,4.222985109,9,307.702628,18.27856416,361.114781,11.24663993,30.19039479,YES
0.525510886,0.786331426,7.171448633,0.814120133,7,89,4.346940637,9,307.6768778,18.52969435,392.5747773,10.23518048,27.24301693,YES
0.400867468,1.158567736,11.20037447,2.118135445,6,93,5.157657984,5,277.3757979,18.89564316,394.7248729,18.5395748,21.80743067,YES
