student_id,department,study_mode,hosteller,attendance,assignment_score,midterm_score,final_score,study_hours,backlogs
1863,ME,Offline,No,90,99,76,40,2.2,6
1864,CSE,Offline,No,74,55,55,64,5.7,3
1865,CE,Online,No,99,76,63,79,2.3,2
1866,EE,Online,Yes,76,84,39,37,5,5
1867,ME,Online,Yes,53,31,87,28,3.8,3
1868,ECE,Online,Yes,,84,81,34,3.4,4
1869,ECE,Online,No,99,45,42,76,3.2,2
1870,ECE,Hybrid,No,,70,79,40,4.5,1
1871,ME,Hybrid,No,48,76,69,26,5.1,0
1872,ECE,Online,Yes,60,69,52,60,6.2,4
1873,CSE,Hybrid,No,50,36,34,71,3.9,5
1874,CSE,Hybrid,Yes,61,61,63,81,5.8,4
1875,CE,Online,Yes,69,83,89,70,3.1,2
1876,CE,Hybrid,Yes,80,33,46,94,2.2,7
1877,CSE,Offline,Yes,77,77,69,80,5.6,4
1878,ME,Offline,Yes,59,62,43,99,6.2,4
1879,CE,Offline,No,50,35,66,53,4.9,0
1880,CE,Hybrid,Yes,73,79,26,49,6,0
1881,ME,Offline,Yes,69,60,33,90,4.9,3
1882,CE,Hybrid,No,86,61,37,92,4.9,2
1883,EE,Offline,No,69,55,78,61,4.3,1
1884,EE,Offline,Yes,55,49,73,80,4.6,1
1885,CSE,Offline,No,61,48,37,70,6.6,6
1886,EE,Offline,No,51,88,75,93,6.8,7
1887,EE,Offline,Yes,,76,84,63,7.1,0
1888,ME,Offline,No,62,34,98,41,1.7,4
1889,CE,Hybrid,Yes,87,,24,82,5.5,0
1890,CSE,Online,Yes,85,62,23,40,5.9,2
1891,ECE,Hybrid,No,87,89,29,26,4.4,1
1892,ECE,Online,Yes,95,69,81,33,7.2,4
1893,ME,Online,No,76,59,31,79,6.4,3
1894,CSE,Hybrid,No,51,53,71,41,5.1,7
1895,EE,Offline,No,92,66,52,59,5.2,6
1896,EE,Offline,No,48,42,78,43,5,6
1897,ECE,Offline,No,46,86,83,93,3.4,7
1898,EE,Online,Yes,,39,84,41,1.7,2
1899,CSE,Hybrid,Yes,57,88,62,83,2.3,2
1900,EE,Hybrid,No,71,83,69,32,,0
1901,ECE,Hybrid,No,80,57,45,72,4.8,4
1902,EE,Online,Yes,88,64,50,27,,3
1903,CSE,Offline,Yes,49,90,28,30,9.1,1
1904,CSE,Online,No,58,77,89,56,5.5,5
1905,EE,Offline,Yes,55,66,48,50,3.1,2
1906,CE,Offline,No,80,80,80,73,6,4
1907,ME,Hybrid,Yes,86,74,26,65,4.5,6
1908,CSE,Hybrid,No,95,84,68,85,4.3,3
1909,CSE,Hybrid,No,46,80,37,27,5.2,1
1910,ECE,Online,No,98,88,62,44,0.5,6
1911,CE,Offline,Yes,89,36,37,43,4.9,2
1912,ECE,Hybrid,No,64,51,77,77,4.1,4
1913,ECE,Online,Yes,61,70,55,64,6.5,3
1914,ECE,Online,Yes,50,91,78,40,,7
1915,CE,Offline,No,57,72,46,35,6.7,6
1916,ECE,Hybrid,No,70,66,63,27,4.6,4
1917,EE,Hybrid,No,76,45,93,77,6.3,4
1918,CSE,Hybrid,No,91,87,80,44,2,3
1919,ME,Offline,Yes,62,63,88,83,4.7,1
1920,ME,Offline,Yes,99,38,95,26,4.2,4
1921,CE,Offline,Yes,89,86,83,25,3.3,4
1922,CE,Online,Yes,74,85,68,88,5.5,7
1923,ME,Online,No,93,77,21,51,2.9,6
1924,EE,Hybrid,No,86,75,38,64,,5
1925,CSE,Online,No,99,67,96,72,6.6,7
1926,EE,Hybrid,Yes,70,79,28,78,3.4,7
1927,ME,Hybrid,Yes,71,80,32,90,6.3,4
1928,ME,Online,No,78,,82,63,1.5,0
1929,CSE,Online,No,,70,88,45,5.6,0
1930,CSE,Online,Yes,63,65,65,48,3.6,1
1931,CE,Offline,Yes,78,38,56,36,3.6,0
1932,CE,Online,Yes,58,95,67,42,5.4,0
1933,EE,Offline,Yes,83,57,89,64,4.6,5
1934,ME,Offline,Yes,85,65,77,34,4,4
1935,EE,Online,Yes,48,48,25,92,3.9,6
1936,CE,Online,Yes,49,97,51,80,4,0
1937,ECE,Offline,Yes,85,93,64,89,7,2
1938,CSE,Online,No,98,53,83,47,8.4,1
1939,ME,Online,Yes,,37,97,48,4.4,2
1940,ME,Offline,No,77,61,95,73,5,5
1941,ECE,Offline,No,,,97,97,4.6,7
1942,ME,Online,Yes,96,40,60,63,,5
1943,ME,Offline,No,52,45,89,81,4.1,1
1944,ECE,Online,Yes,99,93,57,74,,3
1945,CE,Hybrid,Yes,94,63,26,35,4,6
1946,CSE,Online,Yes,99,98,79,39,2,4
1947,CE,Hybrid,Yes,80,51,43,89,4,0
1948,ECE,Offline,No,48,59,54,91,8.6,0
1949,EE,Hybrid,Yes,74,55,56,54,4.6,0
1950,CSE,Offline,No,86,35,77,95,5.8,4
1951,EE,Hybrid,No,85,92,69,80,7.9,6
1952,ME,Online,No,58,89,22,39,6.8,7
1953,CSE,Online,Yes,71,81,52,53,-0.8,1
1954,EE,Offline,No,89,39,88,44,6,7
1955,EE,Hybrid,Yes,62,,64,25,-0.1,4
1956,EE,Hybrid,No,85,89,70,83,4.1,1
1957,ME,Online,No,,,87,66,4.5,7
1958,CSE,Hybrid,No,95,82,54,73,5.6,4
1959,CE,Hybrid,No,79,36,90,60,5,0
1960,ME,Offline,No,61,50,56,82,3.7,7
1961,CSE,Online,Yes,64,39,29,85,6.6,0
1962,EE,Offline,No,49,51,73,75,3.4,1
1963,ECE,Hybrid,No,74,54,28,76,2.7,6
1964,ECE,Online,No,59,51,61,44,4.6,7
1965,ME,Online,No,79,87,28,37,3,2
1966,CE,Hybrid,Yes,97,91,48,37,3.3,3
1967,CE,Offline,Yes,72,52,38,68,5.3,7
1968,CSE,Offline,Yes,,41,96,44,5,7
1969,ECE,Offline,Yes,47,57,97,57,6.6,5
1970,EE,Offline,No,51,73,32,90,4.8,6
1971,CE,Online,Yes,64,93,31,37,4.5,2
1972,CE,Hybrid,Yes,,41,78,35,5.2,2
1973,ECE,Hybrid,No,77,59,29,27,3.3,2
1974,EE,Online,Yes,,66,31,60,4.8,4
1975,CSE,Online,No,83,81,21,65,2.2,5
1976,CSE,Online,Yes,45,75,87,49,5.7,5
1977,CSE,Hybrid,No,45,48,27,29,1.6,2
1978,CSE,Online,Yes,92,48,52,73,4.9,3
1979,ECE,Hybrid,Yes,77,64,38,98,4.4,3
1980,CSE,Hybrid,No,81,82,53,79,6.8,1
1981,ECE,Offline,No,84,49,70,41,5.8,6
1982,CE,Hybrid,Yes,96,78,79,41,3.7,2
1983,ECE,Offline,Yes,81,62,63,58,4.9,4
1984,ME,Hybrid,Yes,78,73,44,25,2.2,6
1985,ME,Online,No,98,98,88,80,5.5,5
1986,CE,Hybrid,No,92,37,21,78,8.5,5
1987,EE,Offline,Yes,47,90,73,28,4.2,6
1988,ME,Hybrid,No,52,93,36,67,5.2,4
1989,ECE,Online,No,83,81,75,94,4.6,7
1990,CE,Online,Yes,47,67,53,96,4.3,6
1991,EE,Offline,Yes,92,68,94,79,2.8,7
1992,ME,Online,No,60,31,76,76,5.3,7
1993,EE,Offline,No,69,43,28,85,3.7,3
1994,CSE,Hybrid,Yes,95,61,72,46,4.9,6
1995,CSE,Hybrid,No,72,95,46,92,2,5
1996,CSE,Hybrid,No,85,33,22,86,2.4,1
1997,ME,Offline,Yes,93,94,47,82,5.1,1
1998,EE,Offline,Yes,69,58,53,29,4.6,2
1999,ME,Hybrid,Yes,52,51,32,81,3,3
2000,EE,Hybrid,Yes,59,76,65,81,3,0
2001,ECE,Hybrid,No,74,97,87,54,,2
2002,ECE,Online,No,73,85,54,64,1.5,5
2003,ME,Online,Yes,46,74,51,38,7.1,6
2004,EE,Hybrid,Yes,90,79,42,93,4.9,3
2005,ECE,Offline,No,67,80,83,93,5,7
2006,EE,Hybrid,No,59,35,28,49,3.7,4
2007,ECE,Hybrid,Yes,63,74,90,46,,4
2008,EE,Offline,Yes,93,44,37,30,4.9,6
2009,ME,Hybrid,Yes,78,84,55,55,3.5,6
2010,ME,Offline,No,56,48,72,76,6.9,7
2011,CE,Offline,Yes,50,49,64,76,,1
2012,ECE,Offline,Yes,46,81,24,39,3.6,1
2013,CSE,Online,Yes,,46,50,32,4.1,7
2014,CE,Hybrid,Yes,84,73,63,51,1.9,2
2015,CSE,Offline,No,56,83,27,57,3.7,3
2016,ECE,Offline,No,62,65,25,94,4.6,7
2017,ME,Online,No,67,30,56,91,5.2,3
2018,CSE,Online,No,95,95,30,49,2.6,2
2019,ME,Hybrid,No,83,68,55,40,1.8,3
2020,CE,Hybrid,Yes,72,37,21,54,4.6,1
2021,CE,Offline,No,58,59,69,29,6.8,3
2022,ME,Online,Yes,76,50,75,45,1.9,1
2023,EE,Hybrid,No,56,31,99,95,6.6,4
2024,ECE,Online,No,58,98,22,48,3.5,3
2025,EE,Hybrid,No,95,79,54,64,6.5,0
2026,CE,Hybrid,No,59,67,22,66,3.6,7
2027,ECE,Hybrid,Yes,82,90,52,87,3.3,4
2028,EE,Online,Yes,89,59,26,81,3.8,5
2029,CSE,Hybrid,No,48,44,25,79,6.1,5
2030,EE,Offline,No,95,32,84,61,4.5,4
2031,ME,Hybrid,No,74,39,95,80,8.6,0
2032,CSE,Hybrid,No,98,91,81,81,5.8,5
2033,ME,Offline,No,79,39,58,30,5,4
2034,CSE,Online,No,93,,34,51,6,6
2035,CE,Hybrid,No,70,95,47,33,1.7,4
2036,ECE,Hybrid,No,47,49,68,47,8.4,3
2037,CSE,Offline,Yes,75,62,55,93,6.1,3
2038,CE,Hybrid,No,,55,64,82,4,3
2039,CE,Hybrid,Yes,93,77,45,67,3.6,1
2040,ECE,Online,Yes,48,48,45,80,2.1,1
2041,ECE,Online,Yes,70,81,34,68,4,2
2042,CSE,Offline,Yes,77,60,33,52,3.5,1
2043,CE,Offline,Yes,50,83,86,49,3.7,3
2044,CE,Offline,No,53,63,46,47,4.9,6
2045,ECE,Offline,No,84,63,34,45,6.6,1
2046,ME,Online,No,98,43,87,33,4.9,5
2047,ECE,Online,Yes,96,73,75,25,6.1,2
2048,ME,Offline,No,48,37,66,52,5.7,0
2049,ME,Hybrid,Yes,54,32,53,91,4,7
2050,EE,Offline,Yes,70,75,58,99,7,6
2051,ME,Offline,No,51,86,97,79,7.8,7
2052,ECE,Hybrid,No,77,79,38,88,7.6,6
2053,CSE,Online,No,94,72,99,44,5.8,3
2054,CE,Offline,Yes,77,89,51,89,5.7,7
2055,ECE,Hybrid,Yes,90,88,67,43,5.8,2
2056,CSE,Offline,No,86,65,82,79,5.4,4
2057,ME,Online,Yes,86,90,28,45,6.2,6
2058,EE,Offline,No,51,40,85,66,0.6,1
2059,ECE,Hybrid,Yes,60,56,45,38,2.5,5
2060,CE,Offline,Yes,82,30,21,91,2.4,4
2061,ME,Hybrid,Yes,76,96,28,84,4.4,2
2062,EE,Hybrid,No,69,37,57,84,,1
2063,EE,Offline,Yes,54,88,54,72,1.1,1
2064,ME,Offline,No,88,62,68,86,4.3,1
2065,ECE,Offline,Yes,70,76,76,80,6.2,0
2066,ME,Online,Yes,52,,44,62,5.2,5
2067,ME,Hybrid,No,,79,25,47,2.7,4
2068,ECE,Offline,No,85,35,80,29,4.5,6
2069,CSE,Hybrid,No,58,,76,39,4.1,4
2070,ME,Hybrid,No,87,47,69,93,4.8,2
2071,ECE,Hybrid,Yes,91,49,97,42,1.8,0
2072,ME,Hybrid,No,,83,20,28,2.7,1
2073,ME,Hybrid,No,81,73,22,64,9.1,1
2074,CE,Online,Yes,93,32,76,75,2.3,7
2075,CE,Hybrid,No,93,91,50,88,5.5,7
2076,ME,Hybrid,Yes,53,58,85,78,3.9,5
2077,CE,Offline,No,74,88,86,54,,7
2078,ME,Online,No,54,83,53,25,4.5,1
2079,ECE,Hybrid,No,83,79,92,63,2.1,3
2080,ME,Offline,No,96,90,67,57,4.4,5
2081,ME,Online,Yes,68,57,82,53,,1
2082,ECE,Online,No,86,45,65,84,5.5,4
2083,CSE,Offline,No,63,37,78,53,4,4
2084,ME,Online,Yes,68,99,96,47,4,6
2085,ME,Offline,No,94,69,65,36,2.3,0
2086,EE,Hybrid,Yes,90,80,91,41,2.8,5
2087,ECE,Offline,No,90,48,27,52,6.7,2
2088,CSE,Offline,Yes,95,41,31,64,2.5,3
2089,ME,Offline,Yes,66,73,27,69,1.9,0
2090,ME,Offline,No,51,83,69,44,6.5,0
2091,ECE,Hybrid,Yes,80,55,38,51,3.5,5
2092,CSE,Offline,Yes,49,,65,53,3,5
2093,CSE,Hybrid,No,68,33,90,84,2.2,4
2094,EE,Offline,No,93,32,32,37,5.8,6
2095,ECE,Online,No,74,54,93,71,2.9,3
2096,ME,Online,No,59,90,41,61,5.9,3
2097,CE,Hybrid,Yes,58,92,24,49,3.4,7
2098,ECE,Online,Yes,83,90,35,25,8.9,2
2099,EE,Hybrid,Yes,73,60,97,62,7.9,1
2100,CSE,Offline,Yes,58,59,86,36,4.6,4
2101,EE,Offline,No,66,52,93,56,4.7,7
2102,ME,Offline,No,70,85,59,51,,1
2103,ME,Hybrid,No,65,52,89,28,4.1,0
2104,CSE,Hybrid,No,99,40,88,58,6.1,3
2105,CSE,Online,No,71,58,98,63,2.6,7
2106,ME,Hybrid,Yes,85,,76,43,5,0
2107,CE,Offline,Yes,82,75,85,68,5.8,3
2108,CSE,Hybrid,No,73,48,60,82,5.2,4
2109,ECE,Offline,No,97,35,90,60,-0.1,0
2110,EE,Hybrid,Yes,97,57,74,44,6.3,7
2111,EE,Hybrid,Yes,57,77,89,76,3,5
2112,ECE,Offline,No,52,47,38,83,4.8,4
2113,CSE,Offline,No,81,32,72,69,5.7,3
2114,CE,Hybrid,Yes,53,35,58,35,3,7
2115,CE,Hybrid,No,79,37,36,37,,7
2116,ECE,Hybrid,No,99,61,71,58,5.5,1
2117,ME,Hybrid,Yes,64,59,91,55,4.6,4
2118,CSE,Offline,No,71,88,64,81,3.9,4
2119,CSE,Offline,Yes,59,55,84,98,2.7,7
2120,ME,Hybrid,No,98,48,56,56,5.2,3
2121,ME,Online,Yes,48,,81,93,5.7,0
2122,ME,Online,Yes,58,80,42,59,7.1,6
2123,EE,Online,Yes,75,59,52,65,5.6,7
2124,ECE,Offline,No,73,90,20,49,5.4,0
2125,CE,Offline,Yes,62,85,70,86,8,3
2126,EE,Online,No,61,85,26,27,4.3,2
2127,CE,Online,No,93,79,48,90,4,2
2128,CSE,Online,No,78,78,49,40,2,2
2129,CSE,Hybrid,No,58,34,24,72,6.9,3
2130,CSE,Online,No,99,45,30,32,1.6,0
2131,EE,Online,Yes,75,65,38,96,4.2,1
2132,CSE,Offline,No,65,89,33,48,,2
2133,CE,Online,No,81,97,46,59,3.3,6
2134,CE,Hybrid,No,71,41,37,42,,5
2135,ME,Hybrid,Yes,55,45,99,70,5.7,1
2136,CSE,Offline,Yes,64,52,27,54,3.7,6
2137,CE,Offline,No,75,75,69,53,4.9,5
2138,CSE,Hybrid,No,51,67,87,88,,7
2139,ECE,Hybrid,Yes,97,55,63,51,5.5,0
2140,EE,Online,Yes,64,57,63,91,2.7,4
2141,ECE,Hybrid,Yes,81,64,65,56,5.5,1
2142,ME,Online,Yes,48,74,63,53,3.6,1
2143,ECE,Offline,Yes,72,66,22,51,7.4,3
2144,CSE,Hybrid,No,80,,86,85,5.8,4
2145,CE,Hybrid,Yes,48,91,46,27,4.6,4
2146,EE,Hybrid,No,95,87,45,62,3,6
2147,ME,Online,No,75,47,56,82,,5
2148,ME,Offline,No,82,92,47,98,2,4
2149,EE,Online,No,88,57,46,93,7.7,2
2150,CE,Hybrid,Yes,57,34,91,99,5.1,0
2151,ME,Hybrid,Yes,45,95,82,72,4.4,3
2152,CE,Online,No,99,92,22,97,5.4,4
2153,ME,Hybrid,Yes,78,37,77,28,3,3
2154,CE,Online,No,67,84,27,40,6.7,7
2155,CSE,Offline,No,79,32,87,56,7.2,7
2156,ME,Online,Yes,56,61,68,82,8.6,2
2157,ECE,Online,No,78,71,88,97,6.7,2
2158,ME,Offline,Yes,76,31,57,79,3.7,1
2159,CE,Online,No,73,95,33,90,3.5,4
2160,EE,Online,No,63,93,51,49,3.6,0
2161,EE,Offline,No,87,43,86,89,4.1,1
2162,CE,Online,Yes,86,97,32,90,4.9,0
2163,CSE,Online,No,87,56,25,32,7.3,5
2164,ECE,Online,Yes,93,41,93,90,7.4,5
2165,ME,Hybrid,No,53,94,68,62,5.7,2
2166,ME,Offline,Yes,,69,48,72,6.1,6
2167,CE,Online,No,46,99,55,99,3.4,3
2168,ME,Online,No,76,36,80,88,5,5
2169,CE,Hybrid,Yes,55,69,51,83,3.3,4
2170,CE,Hybrid,No,80,48,94,60,1.5,3
2171,CE,Online,Yes,48,86,87,29,3.6,1
2172,EE,Offline,No,81,31,93,62,3.9,1
2173,ME,Hybrid,Yes,82,88,86,57,5.2,5
2174,EE,Offline,No,46,69,31,34,8.4,0
2175,CE,Offline,No,,,55,64,4,7
2176,CE,Online,No,49,99,59,87,7.3,2
2177,CE,Online,Yes,69,96,55,72,1.9,7
2178,ME,Online,No,73,85,25,90,4.6,6
2179,EE,Offline,No,78,33,73,66,3.5,0
2180,ME,Online,No,88,90,56,93,4.6,2
2181,ECE,Online,Yes,93,35,68,69,7.7,7
2182,ECE,Online,Yes,56,78,75,93,5,1
2183,ECE,Offline,No,74,45,47,79,2.6,0
2184,ECE,Hybrid,No,72,77,33,84,4.5,2
2185,CE,Hybrid,No,79,51,27,27,1.5,2
2186,EE,Hybrid,Yes,98,44,87,40,1.8,7
2187,CSE,Hybrid,No,91,43,90,94,2.4,7
2188,CSE,Online,No,61,,92,71,7.6,7
2189,ECE,Offline,No,87,63,73,49,5.4,5
2190,EE,Hybrid,Yes,97,62,86,49,1.2,4
2191,ME,Hybrid,No,77,91,66,31,4.4,7
2192,ME,Hybrid,Yes,76,46,43,27,5.5,2
2193,ECE,Offline,No,83,90,22,49,3.8,7
2194,ECE,Hybrid,No,87,56,52,72,5.2,0
2195,ME,Hybrid,No,90,39,23,26,2.6,7
2196,CSE,Offline,Yes,46,94,83,92,7.2,6
2197,CSE,Hybrid,No,76,90,37,51,4.3,6
2198,CE,Hybrid,Yes,46,52,41,40,4,1
2199,CSE,Offline,No,58,74,96,94,5.1,2
2200,ME,Online,Yes,47,77,96,76,4.7,5
2201,ECE,Hybrid,Yes,80,74,29,69,9.7,4
2202,ME,Hybrid,No,83,36,61,47,4,5
2203,ME,Hybrid,Yes,47,66,49,96,4.8,6
2204,CE,Offline,Yes,,92,35,42,0.6,7
2205,CSE,Hybrid,Yes,86,88,81,38,3.4,2
2206,CSE,Online,Yes,85,54,48,44,2.1,6
2207,ME,Hybrid,No,99,59,56,64,4.7,3
2208,CE,Online,Yes,52,31,37,26,6.1,5
2209,ME,Hybrid,No,87,52,32,46,3.8,7
2210,EE,Hybrid,No,88,99,36,88,4.8,1
2211,EE,Offline,No,65,55,88,29,5.6,4
2212,CSE,Online,Yes,84,53,70,71,5.4,3
2213,ME,Online,No,48,68,58,85,6.4,1
2214,CSE,Offline,Yes,91,92,31,77,5.3,0
2215,EE,Online,Yes,51,40,85,73,5.8,2
2216,EE,Offline,Yes,70,60,25,29,5.4,5
2217,ME,Offline,No,68,87,76,81,2.1,2
2218,CE,Offline,Yes,71,85,73,65,5.6,3
2219,CSE,Online,Yes,58,48,76,87,3.9,0
2220,ME,Online,Yes,79,53,24,50,3.2,5
2221,EE,Offline,No,45,90,61,96,4.8,7
2222,CSE,Online,No,93,84,46,88,7.5,2
2223,ECE,Online,No,80,62,56,73,4.8,5
2224,CSE,Online,No,48,61,52,58,4.8,2
2225,CE,Offline,No,69,80,81,27,6.1,7
2226,ME,Online,Yes,55,87,86,30,3.1,3
2227,ME,Online,Yes,90,64,94,50,1.8,6
2228,CE,Offline,No,78,66,59,61,4.7,1
2229,CSE,Offline,Yes,50,55,86,49,2.8,7
2230,CSE,Online,No,82,88,87,50,,7
2231,EE,Hybrid,No,65,48,45,58,5.6,5
2232,CSE,Hybrid,No,74,96,78,40,4.4,2
2233,ECE,Offline,Yes,66,75,52,56,8.9,3
2234,CE,Offline,No,73,62,41,73,3.9,6
2235,EE,Online,Yes,83,78,98,92,4.4,2
2236,ME,Hybrid,Yes,81,70,54,50,3.8,2
2237,CE,Hybrid,No,97,67,62,96,,0
2238,ME,Hybrid,No,66,72,35,44,5.2,6
2239,CE,Online,No,,31,54,69,4.3,5
2240,ME,Online,Yes,47,99,71,50,1.5,1
2241,ME,Online,No,59,93,42,64,4.1,3
2242,EE,Online,No,78,38,69,70,3.9,2
2243,CSE,Offline,Yes,54,65,95,67,4.5,6
2244,CSE,Online,Yes,83,65,74,44,0.8,1
2245,CE,Online,No,52,60,56,70,3.5,6
2246,EE,Online,No,79,77,56,91,7.6,2
2247,CSE,Online,No,56,50,61,93,5.4,1
2248,ME,Online,Yes,73,42,32,25,5,5
2249,CE,Hybrid,Yes,86,33,81,98,0.2,3
2250,CSE,Offline,Yes,81,42,89,46,3.5,1
2251,ECE,Online,No,47,80,71,43,3.4,4
2252,CSE,Offline,Yes,96,53,64,63,3.7,2
2253,ME,Offline,No,69,,69,52,1.1,3
2254,EE,Hybrid,Yes,51,46,58,28,4.1,3
2255,CE,Online,Yes,83,76,76,83,4.5,4
2256,ME,Online,Yes,93,86,28,51,7,6
2257,ME,Hybrid,No,55,38,38,37,3.4,0
2258,ECE,Offline,Yes,49,84,70,31,6.6,4
2259,ME,Hybrid,No,55,40,45,29,3.1,1
2260,ECE,Online,Yes,96,65,73,43,1.2,4
2261,ME,Hybrid,No,66,,84,69,3.1,2
2262,CSE,Hybrid,Yes,87,74,95,51,3.8,5
2263,CE,Offline,Yes,81,81,96,65,5.3,3
2264,EE,Hybrid,No,95,94,26,88,3.6,2
2265,ECE,Online,No,47,47,55,98,1.5,0
2266,EE,Hybrid,Yes,96,35,24,96,,6
2267,CE,Hybrid,No,88,80,20,99,9.2,1
2268,ECE,Hybrid,No,56,57,36,50,5.3,1
2269,ME,Offline,No,51,66,49,95,,3
2270,ECE,Online,No,52,61,38,62,7,6
2271,EE,Online,Yes,60,66,98,71,3.7,1
2272,CE,Offline,No,98,71,50,31,2.2,3
2273,ME,Hybrid,Yes,92,93,31,49,3.1,6
2274,CSE,Online,No,51,50,64,65,,7
2275,ME,Hybrid,No,53,74,56,36,7.1,6
2276,ME,Offline,Yes,71,30,72,47,6,5
2277,CSE,Offline,No,84,43,39,98,6,4
2278,ME,Offline,Yes,77,,78,91,2.4,1
2279,ME,Online,Yes,78,82,95,71,,6
2280,EE,Offline,No,87,31,49,79,3.5,3
2281,CSE,Offline,No,53,80,61,38,5.2,0
2282,ECE,Offline,Yes,76,32,24,90,6.1,2
2283,ME,Hybrid,No,55,48,59,97,5.9,2
2284,ME,Online,No,68,79,72,43,,5
2285,EE,Online,Yes,56,75,71,54,4.7,2
2286,ME,Hybrid,Yes,64,85,35,55,5.8,0
2287,EE,Offline,No,82,40,31,63,1,0
2288,EE,Offline,Yes,63,,99,55,,7
2289,ME,Offline,No,93,76,42,96,4.9,5
2290,ME,Hybrid,No,94,95,64,29,3.4,7
2291,ME,Online,Yes,67,70,94,82,,5
2292,CSE,Online,No,61,90,66,47,0.5,0
2293,CE,Hybrid,Yes,70,,67,47,3,2
2294,CE,Hybrid,Yes,45,95,74,93,4.9,0
2295,EE,Offline,Yes,84,32,92,40,,1
2296,CSE,Offline,No,61,99,61,86,5.9,7
2297,CSE,Hybrid,No,67,79,92,96,5.8,1
2298,ECE,Offline,No,98,96,92,76,3.9,3
2299,ECE,Hybrid,Yes,,41,52,74,3.4,5
2300,CE,Online,No,61,46,97,82,3,3
2301,CSE,Online,Yes,60,96,58,74,5,1
2302,ME,Online,No,55,90,37,71,7,1
2303,EE,Offline,Yes,84,96,64,69,5.1,1
2304,ECE,Offline,Yes,51,59,54,36,4.4,2
2305,ME,Online,Yes,53,33,97,63,1.8,5
2306,EE,Online,No,46,89,25,82,4,1
2307,CSE,Online,No,93,47,92,48,6.6,3
2308,ECE,Hybrid,Yes,60,37,46,76,3.4,7
2309,ECE,Hybrid,No,,63,27,74,3.2,0
2310,CE,Offline,No,75,31,94,82,6.3,5
2311,ECE,Online,No,60,,50,36,4.7,1
2312,CSE,Online,Yes,96,93,26,28,3.2,4
2313,CE,Online,No,46,54,52,83,5.8,7
2314,EE,Hybrid,No,69,96,57,87,,5
2315,ECE,Offline,No,89,92,75,45,4.8,2
2316,CE,Online,No,86,98,36,59,9.1,1
2317,CSE,Offline,Yes,,51,98,48,4.3,6
2318,CSE,Online,Yes,75,67,61,40,3.9,0
2319,ME,Hybrid,Yes,89,71,26,25,6.8,1
2320,CE,Online,Yes,63,82,79,77,3.9,3
2321,EE,Hybrid,Yes,69,69,49,51,5.3,3
2322,CSE,Offline,No,45,,98,82,8.1,6
2323,CSE,Offline,No,63,30,45,78,5.1,6
2324,ME,Hybrid,No,99,67,55,62,0.1,4
2325,CE,Hybrid,No,91,68,78,47,6.1,4
2326,EE,Offline,No,78,69,49,52,5.8,1
2327,ECE,Hybrid,No,88,36,93,71,3.1,2
2328,ME,Online,No,56,51,71,57,3.3,4
2329,CSE,Hybrid,Yes,71,35,31,71,5.1,4
2330,ECE,Hybrid,Yes,45,76,40,28,2.1,0
2331,CE,Offline,No,62,96,74,25,4.5,5
2332,ME,Hybrid,Yes,45,,64,37,3.7,2
2333,EE,Online,Yes,69,32,87,34,2.9,7
2334,CSE,Hybrid,No,,70,93,60,8.1,1
2335,CSE,Offline,No,64,58,20,75,1.8,6
2336,EE,Hybrid,Yes,75,55,85,57,4.2,6
2337,CSE,Hybrid,Yes,83,38,40,36,1.6,0
2338,ECE,Hybrid,Yes,52,,99,77,1.2,6
2339,CE,Hybrid,Yes,59,55,34,74,3.9,1
2340,CSE,Online,No,66,31,98,81,5,1
2341,ME,Hybrid,No,56,84,92,83,5.9,3
2342,ECE,Online,Yes,62,90,95,80,1.5,2
2343,ME,Online,Yes,53,30,90,72,3.3,3
2344,CE,Online,Yes,62,92,76,49,4.9,2
2345,CE,Hybrid,Yes,97,31,28,94,5.8,2
2346,CSE,Offline,Yes,45,70,26,72,3.1,4
2347,CSE,Online,Yes,55,95,67,41,3.8,2
2348,CSE,Hybrid,Yes,82,58,56,48,2.2,7
2349,ECE,Online,Yes,62,89,98,97,3.2,4
2350,ME,Offline,No,58,46,28,58,3.8,0
2351,EE,Hybrid,Yes,79,80,70,49,4.5,1
2352,ECE,Hybrid,No,94,73,36,48,3.7,6
2353,EE,Hybrid,No,,77,20,38,4.3,6
2354,EE,Offline,No,91,56,35,88,5.6,7
2355,EE,Online,Yes,89,34,28,49,1.3,6
2356,CSE,Online,No,86,88,73,41,3.4,5
2357,EE,Offline,Yes,47,46,51,79,5.9,3
2358,ME,Offline,No,87,49,74,31,3.7,4
2359,CSE,Online,No,67,36,39,49,1.8,6
2360,ME,Hybrid,No,76,,69,77,3.3,1
2361,CE,Online,No,79,64,91,47,4.9,3
2362,ME,Online,Yes,61,72,71,67,5.2,0
2363,EE,Offline,No,51,31,47,46,4.5,4
2364,CE,Hybrid,Yes,48,34,97,77,5.6,7
2365,EE,Offline,Yes,93,84,93,44,4.8,2
2366,ECE,Hybrid,No,71,33,99,87,5.2,1
2367,EE,Online,Yes,47,62,95,85,3.3,5
2368,CE,Online,No,,37,66,58,5.7,1
2369,EE,Offline,No,90,86,30,83,4,1
2370,CE,Online,Yes,89,79,46,45,4.8,2
2371,ECE,Offline,No,55,57,69,40,4.9,7
2372,EE,Hybrid,No,56,42,32,33,4.5,5
2373,CE,Hybrid,Yes,70,68,70,76,6.9,7
2374,CE,Offline,Yes,81,99,27,25,4.4,7
